GENE_SYMBOL,ctrl,ctrl,ctrl,mod,mod,mod
ZFYVE28,6.879136668,6.930559769,6.912606919,7.062231049,6.761275575,7.053475837
TSFM,6.906607002,7.115608345,7.261349333,7.448670788,7.270241784,6.766585499
LRRC34,5.979812705,5.914957042,5.934162273,5.920343993,5.896738564,5.826203158
ZBED6,7.646126539,7.518147184,7.62413735,7.502729413,7.255992827,7.883293421
SUCLG2,5.998694851,6.04231569,6.07795982,6.049801559,6.145487923,5.924218326
CD33,7.544704946,7.651210508,7.584742318,7.664477655,7.103774713,7.441420513
HDHD1,7.67361184,8.146575873,7.301202067,7.804181642,7.369410266,7.026665544
CPXM1,5.920616216,6.007179145,5.945911629,5.963523321,6.015422684,5.996630517
PAFAH1B2,6.072090164,6.075455909,6.164576255,6.148657852,5.984051854,6.204920131
CARD8,6.982072588,6.987491244,7.286187951,7.194721536,7.292143983,7.319265536
MTRNR2L1,16.00584975,15.78602991,15.89130727,15.37809855,16.47772632,16.71627827
MTRNR2L2,15.84492147,15.46647489,15.61155294,14.94610692,16.06673519,16.37996625
MTRNR2L2,14.91609428,14.41827236,14.48093149,14.08325653,15.3112149,15.7265101
MTRNR2L3,7.025653565,7.127640495,7.01878818,7.11638094,8.125837707,8.723653581
MTRNR2L4,5.85468998,5.880002909,5.838429243,5.948517069,5.911194721,5.728528108
MTRNR2L5,5.806526395,5.903158455,5.910578133,5.83561703,5.839941257,5.891332024
MTRNR2L6,16.56022951,16.14380078,16.18127694,15.75673149,16.64785909,16.91995313
MTRNR2L7,7.946793423,7.834529646,7.859130869,7.804181642,9.021172297,9.455020357
MTRNR2L8,11.87926897,11.95153737,12.02506118,10.90339393,12.68148173,13.1266343
MTRNR2L9,11.3261321,10.91098903,10.93056152,10.23406893,11.83690668,12.20326562
KLRF2,5.752348182,5.832980089,5.825985187,5.806894594,5.812112834,5.728528108
ZNF726,7.579795297,7.606500283,7.584742318,7.522278748,7.447490519,7.371203989
TNFSF10,6.399305139,6.153327337,6.326852912,6.229628833,6.730397149,6.499287593
ADAM18,5.888273219,5.856327349,5.813432792,5.920343993,5.896738564,5.959157076
CNPY2,9.20597295,9.527559358,9.382786086,9.494488443,9.07947903,8.459405209
MID1,5.9419611,5.903158455,5.934162273,5.976870596,5.868231332,5.826203158
MID1,6.108807877,6.025139231,6.07795982,6.148657852,6.096150073,6.24576971
LEKR1,5.920616216,5.98821365,5.968205635,5.86384962,5.812112834,5.858247127
SUGCT,6.445771379,6.306634344,6.361605194,6.676490868,6.66550829,6.915887734
KCNJ18,6.072090164,6.090837995,6.122716776,6.078966267,5.896738564,5.978113552
C19orf81,5.979812705,6.153327337,6.180803981,6.292610591,6.015422684,6.036675687
GIMD1,5.865830106,7.317031241,5.813432792,5.806894594,5.724169165,5.858247127
DENND1B,6.290505753,6.306634344,6.391126697,6.280306529,6.285335884,5.924218326
TGFBR3L,5.998694851,6.329623109,6.188115168,6.229628833,6.188115168,6.036675687
SSC5D,6.143944061,6.007179145,5.956238888,5.920343993,5.969587637,5.996630517
MKRN2OS,5.841882949,5.903158455,5.813432792,5.906254625,5.796401118,5.728528108
DCLK1,5.85468998,5.784298227,5.898674442,5.83561703,5.969587637,5.793579982
GS1-259H13.2,6.31388043,6.269874443,6.486610712,6.280306529,6.416393162,6.036675687
CAMTA1,8.864241382,9.241123402,9.101666168,9.468331633,8.767378088,8.89918206
C16orf93,6.161412354,6.090837995,6.212610734,6.006922777,5.999274913,6.078142863
C8orf34,5.779991393,5.808807715,5.773148969,5.892581487,5.924896962,5.761114825
PRSS55,6.365859717,6.083805692,5.978244327,5.948517069,6.080398479,6.036675687
GPR33,5.85468998,5.832980089,5.863283267,5.892581487,6.015422684,5.959157076
BEAN1,6.644875805,6.462320895,6.377011906,6.492940193,6.848238222,6.859765307
BTN2A2,5.830845335,6.04231569,6.041940375,6.091805284,6.145487923,6.078142863
LEPROT,6.733034494,6.910552614,6.990136219,7.044682779,6.848238222,7.422503211
RBM4,6.893006582,6.887586012,6.980376096,6.785951963,6.53641907,6.359799489
RNF103,8.200166405,7.23470782,7.509033982,7.159921629,7.03410705,7.144592545
DCTN5,6.108807877,6.067149736,6.347956392,6.203354703,6.130268705,5.891332024
TMEM56-RWDD3,6.706066528,7.132275558,7.01878818,6.597052017,7.077326778,6.718606058
PDK2,6.677981121,6.997348699,6.679389404,6.801149222,7.103774713,7.662668269
PGM3,6.445771379,6.543285738,6.875841301,6.947273565,6.580995857,6.342861747
NDUFB6,10.73475738,10.52640211,10.81487595,10.63105943,10.83237523,11.05592876
GCFC2,7.79941568,7.593881831,7.234269867,7.188376755,7.556752253,7.606288762
ASB11,5.865830106,5.903158455,5.838429243,5.86384962,5.882345737,5.891332024
CD44,7.495278171,7.363102095,6.908375284,6.994442171,7.659246603,7.274893794
NR3C1,9.321746103,9.115480275,9.54338952,9.113290052,8.849693229,9.059083634
SPOCK3,5.920616216,5.86801962,5.910578133,6.020670127,5.984051854,5.996630517
PSMC2,6.920488794,6.788713478,7.101465333,7.123448777,6.750673293,6.766585499
TLL1,5.910166928,5.892165119,5.945911629,5.86384962,6.015422684,5.826203158
ZNF587B,9.147326651,9.253926781,9.240373928,8.738977633,8.87215812,8.857196759
XPNPEP3,7.359316462,7.575663382,7.110531625,7.348544671,7.255992827,6.670757187
ZNF568,6.054150446,5.947649111,6.041940375,6.035419353,6.096150073,5.942095193
TM4SF19,5.877025172,5.880002909,6.059846261,6.035419353,5.812112834,5.891332024
USB1,6.31388043,6.241390484,6.304054379,6.723763116,6.49284866,6.734506207
SSX6,6.399305139,5.844109082,5.921976559,6.064226621,5.939881055,5.959157076
RNF223,7.835378139,7.459718367,7.092084928,6.714471023,7.348696411,7.403699745
PRSS46,6.045439524,5.903158455,5.956238888,6.255028288,5.924896962,6.078142863
THEG5,5.806526395,5.880002909,5.863283267,5.976870596,5.924896962,5.959157076
PPP5D1,5.85468998,5.832980089,5.746909629,5.86384962,5.839941257,5.826203158
SORCS1,5.920616216,5.926049911,5.887437872,5.806894594,5.825803519,5.858247127
ATF7,6.536396866,6.555892598,6.90420003,6.714471023,6.750673293,6.944983732
TMPRSS13,6.072090164,5.98821365,6.095366565,5.963523321,6.080398479,6.078142863
SMIM18,5.841882949,5.880002909,5.934162273,5.83561703,6.015422684,5.891332024
IL6R,9.070740028,8.46015448,8.604492282,8.856965641,8.729627975,9.560702645
CSPG5,6.594153732,7.283756311,6.391126697,6.676490868,6.467034636,6.342861747
C5orf56,11.39361071,11.3625008,11.78260367,11.63174839,12.52037085,10.20747019
C5orf56,6.330980615,6.417068632,6.525520575,6.65615902,6.985898677,6.766585499
CDH13,5.888273219,5.957963986,5.863283267,5.820233401,5.868231332,5.858247127
C19orf83,6.871359458,7.192088315,7.748130439,7.174233615,6.890802589,6.324643203
TREM1,7.452064576,6.654646043,6.980376096,6.44737822,6.634831573,7.053475837
TMEM147,11.21033693,11.87010679,11.70086789,11.56360861,10.95841651,10.54810284
TMEM262,6.161412354,6.025139231,6.07795982,6.280306529,6.161239577,6.24576971
CAMTA1,7.856163063,7.797480791,7.808582618,7.708192061,7.573695758,8.127762156
ZNF790,6.054150446,5.903158455,6.041940375,5.86384962,5.924896962,5.924218326
ZNF561-AS1,6.179894579,6.291584866,6.391126697,6.119815308,6.096150073,5.978113552
ELF5,5.920616216,5.808807715,5.968205635,5.820233401,5.839941257,5.826203158
DR1,8.637243249,8.379647506,9.080358782,8.272739675,8.922187183,8.963302734
PSG6,5.865830106,5.903158455,5.863283267,5.83561703,5.812112834,5.959157076
SF3A3,10.20100977,10.59034042,10.11203263,10.12483858,10.07155907,10.05918894
CHST15,6.282002587,6.218601001,6.399744579,6.535775029,6.232153355,6.499287593
FAM208B,8.344495586,8.540634489,8.928808046,8.030363587,8.726381129,7.614914767
SVOP,5.898674442,5.758071446,5.921976559,5.86384962,5.896738564,5.826203158
HIST1H2AG,7.456236936,7.511521008,7.212534454,8.863529173,7.669406362,7.992804756
IQCH,5.841882949,5.743028409,5.934162273,5.892581487,5.924896962,5.959157076
HOXA6,6.12561242,6.04231569,5.968205635,6.164001516,6.047061249,6.036675687
MCPH1,7.141472052,7.075417865,7.10582606,6.921339235,7.068540143,6.413397987
RAB6C,10.34470724,10.18744308,10.74081855,10.37020553,10.16824498,10.66066001
MGAT4B,10.92733934,11.08577545,11.04188937,11.70677134,10.8595919,10.83742913
KRTAP22-1,5.990354894,5.98821365,5.887437872,5.892581487,5.868231332,5.774956783
C2orf48,6.651266788,6.543285738,6.479699197,6.759602698,6.602534285,7.026665544
SNORD21,6.580909744,6.738005175,6.762680813,6.482352526,6.53641907,6.8152367
RPS3A,6.906607002,6.856781026,7.158566261,7.077326778,6.865008353,6.944983732
SNORD22,6.671444816,6.862371499,6.963399635,6.492940193,6.790427435,7.654385308
SNORD4B,6.179894579,6.337647119,6.479699197,6.177333808,6.113459092,6.119222454
SNORD4A,7.088500383,7.382216273,7.298193385,6.888890894,6.899719259,6.342861747
SNORA70,8.912844394,9.200567581,9.317320511,8.581111733,8.380167206,8.051181664
SNORA68,7.489234285,7.297721893,7.320581246,7.531331211,7.121096677,7.654385308
SNORD42B,6.298409298,6.218601001,6.340701871,6.091805284,6.20321485,6.286867674
SNORD42A,5.930956582,6.04231569,6.114113827,6.006922777,5.924896962,5.858247127
SNORD55,6.938512469,7.179674396,7.187839694,6.586281996,7.138856726,7.550565292
SNORD36C,6.506423532,6.819786583,6.899546643,6.636344745,6.285335884,6.535775029
SNORD36B,5.877025172,6.007179145,5.838429243,5.992622443,5.939881055,5.858247127
SNORD35A,7.572039578,8.075047323,7.356388954,6.65615902,7.03410705,7.106454356
SNORD34,6.399305139,6.482006716,6.550537693,6.203354703,6.402792562,6.887690446
SNORD33,8.321473894,9.128007175,8.320823041,6.810286823,7.21443694,8.00480224
SNORD32A,7.141472052,7.32076174,7.131775981,6.470943279,6.730397149,7.132099256
SNORD46,9.144969505,9.150267679,8.619200699,6.647304014,8.107385156,9.256928052
SNORD15B,7.677281603,7.696763792,8.067983518,6.329699984,7.328245222,9.070379704
SNORD83A,6.594153732,6.46859471,6.473079247,6.189584265,6.516026171,7.014123947
SNORD83B,8.575644532,8.6582905,7.820694023,6.938512469,7.704649584,9.256928052
SNORD56B,5.998694851,6.107612838,6.212610734,6.006922777,6.145487923,6.204920131
SNORD35B,6.822648025,6.794666312,6.980376096,6.714471023,6.750673293,6.959298036
SNORD115-1,5.898674442,5.832980089,5.956238888,5.976870596,5.812112834,5.826203158
SNORD108,6.527644323,6.517916563,6.603996949,6.401257184,6.66550829,6.324643203
SNORD107,6.551197156,6.299063795,6.591890731,6.177333808,6.602534285,6.24576971
SNORD64,7.471773785,6.76163651,7.539773538,7.00195484,7.321174213,6.430798746
SNORD109B,6.072090164,6.153327337,6.122716776,5.976870596,6.113459092,5.924218326
SNORD38A,8.200166405,8.399180187,8.341080282,8.265698686,8.189884478,8.106532952
SNORD38B,7.206546801,7.391280291,7.521314279,7.264020146,7.121096677,7.053475837
SNORA6,7.620015435,7.92058671,7.697508642,7.405378422,7.573695758,7.779873999
SNORA64,7.277287261,7.252563927,7.3168115,7.069614554,7.328245222,7.779873999
SNORA10,8.7469101,8.89361136,8.701605935,8.404955959,8.755781703,9.318002007
SNORD12C,9.070740028,8.682214553,8.875764661,8.208349264,8.410139304,9.397700573
SNORD101,6.196851203,6.329623109,6.22891458,6.304967015,6.49284866,6.078142863
SNORD100,7.184938935,7.140128454,7.082050012,6.65615902,7.112245713,6.944983732
SNORA33,6.399305139,6.443594565,6.752203609,6.401257184,6.516026171,6.163311527
SNORD54,6.330980615,6.291584866,6.460356182,6.164001516,6.363408641,6.306478114
SNORD43,7.130040815,6.930559769,7.243901467,6.929985209,7.017722944,7.569416111
SNORD16,7.50952042,7.518147184,7.294561537,6.81982307,7.725268764,8.857196759
SNORD18A,6.116432772,6.7150989,6.304054379,6.035419353,6.174483166,6.163311527
SNORD18B,6.213916291,6.23368786,6.35547669,6.203354703,6.326467741,5.959157076
SNORD18C,6.381913438,6.299063795,6.696401055,6.229628833,6.624382719,5.907765895
SNORA66,6.239591425,6.277519609,6.22891458,6.091805284,6.174483166,6.204920131
SNORD24,6.036612896,5.98821365,6.114113827,5.963523321,5.939881055,6.078142863
SNORD36A,7.328963239,7.511521008,7.660000881,7.194721536,7.059545169,6.944983732
SNORA65,6.090475095,6.025139231,6.147001052,5.948517069,5.924896962,6.24576971
SNORD68,9.819470868,10.35223499,9.960544992,7.909940126,9.183541418,9.782566504
SNORD29,6.322842102,6.555892598,6.573874139,6.119815308,6.258532103,6.635909611
SNORD31,6.644875805,6.691783184,6.597690561,6.315770368,6.613478813,6.585552544
SNORD30,6.12561242,6.218601001,6.197749982,6.035419353,6.311728585,6.601940317
SNORD28,6.090475095,6.107612838,6.106237319,6.035419353,6.096150073,6.204920131
SNORD27,6.835842699,7.031746323,7.22427033,6.229628833,6.687370475,7.132099256
SNORD26,10.17010298,10.67237923,10.79667642,8.176953084,10.09181974,11.95287824
SNORD25,6.161412354,6.449690819,6.22891458,6.148657852,6.339786125,6.552559091
SNORD58A,6.810286823,7.056978109,7.040571375,6.740455195,6.687370475,7.360244986
SNORA27,8.552117324,7.997118897,8.029298978,6.921339235,7.996400768,9.647164126
SNORA21,8.003790861,7.484385484,8.221210705,7.00195484,7.678398825,9.591002636
SNORD74,6.116432772,6.107612838,6.07795982,6.203354703,6.174483166,6.119222454
SNORA45A,6.054150446,6.269874443,6.188115168,6.119815308,6.258532103,6.601940317
SNORA72,6.422172668,6.530612328,6.732724468,6.482352526,6.602534285,6.653008605
SNORD72,6.054150446,6.067149736,6.07795982,6.035419353,6.145487923,6.057186885
SNORA69,5.920616216,5.903158455,5.934162273,5.920343993,5.839941257,5.874076417
SNORA52,6.255810646,6.369752859,6.377011906,6.148657852,6.015422684,6.413397987
SNORA63,8.437647991,8.062774643,7.895350142,7.354627076,7.886998521,9.235875725
SNORA4,7.27172299,7.183224039,7.286187951,6.921339235,7.2841795,7.796609708
SNORD51,6.099279859,6.007179145,5.999661492,6.078966267,5.911194721,5.858247127
SNORA41,6.179894579,6.277519609,6.326852912,6.267896629,6.174483166,6.078142863
SNORD95,7.174490448,7.391280291,7.363314898,6.921339235,7.255992827,7.662668269
SNORD96A,6.536396866,6.819786583,6.505289596,6.329699984,6.441888677,7.067587854
SNORD87,8.155797576,8.674996712,8.630592112,7.454475439,7.678398825,8.121174479
SNORD37,5.998694851,6.075455909,6.041940375,5.806894594,6.047061249,6.286867674
SNORD10,9.840574484,9.661395083,9.762205211,8.221017315,9.262271024,10.17827979
SNORD61,6.054150446,5.98821365,6.147001052,5.963523321,5.924896962,6.01656921
SNORD60,6.222856702,6.337647119,6.616842647,6.366384406,6.232153355,6.306478114
SNORD59A,6.054150446,6.090837995,6.188115168,6.135203261,5.999274913,6.036675687
SNORD56,6.551197156,6.738005175,6.836023107,6.535775029,6.569193542,6.516994181
SNORD53,6.170196613,6.898717801,6.122716776,5.992622443,5.924896962,5.942095193
SNORD52,7.803646718,7.75062076,7.955944515,7.327603833,7.590870263,8.690948258
SNORD49A,6.796818163,7.06210767,7.036683699,6.955085082,6.591847998,6.984792596
SNORD48,6.61652762,6.925600886,6.63497674,6.597052017,6.363408641,7.15742619
SNORD47,7.119066944,7.256168102,7.521314279,7.053755091,7.121096677,6.718606058
SNORD45B,6.636945428,6.7150989,6.659995679,6.107313924,6.467034636,6.653008605
SNORD45A,6.564846075,6.874015093,6.685129006,6.414389015,6.730397149,6.782979298
SNORD44,6.298409298,6.291584866,6.289241374,6.203354703,6.285335884,6.163311527
SNORD41,5.971165449,5.880002909,5.956238888,5.892581487,6.015422684,6.036675687
P2RX6P,5.85468998,5.926049911,5.761646667,6.035419353,5.896738564,5.793579982
SNORD20,5.898674442,5.880002909,5.838429243,6.006922777,5.896738564,5.924218326
SNORA71B,7.926130678,7.408729928,6.944849906,7.236963912,7.683149922,8.240842359
SNORA67,8.583230493,8.345452705,8.293277785,7.869487999,8.448862552,9.11111886
SNORD63,6.374430678,6.668043926,6.80414005,6.732026666,6.730397149,6.359799489
SNORD62A,7.053475837,6.957342366,6.921509263,7.314094279,7.313368821,7.70214784
SNORD8,7.943247308,7.811429648,7.759968905,6.938512469,7.751740003,8.787629706
SNORA19,6.459934824,6.567412665,6.391126697,6.148657852,6.558431418,7.654385308
SNORA48,10.13085641,9.644071263,10.09162332,9.303629067,9.743361782,11.35442531
SNORA5A,7.456236936,7.148708841,6.969957763,7.264020146,7.648696439,7.955197286
SNORA8,8.414953907,8.095800044,8.392142532,7.573003208,7.76234397,8.882662653
SNORA75,6.036612896,6.122716776,6.095366565,6.064226621,5.984051854,6.465029678
SNORA13,6.683926785,6.627596198,6.63497674,6.366384406,6.580995857,6.734506207
PDCL3,9.065641122,9.169933909,9.489783433,8.901511218,8.839462467,8.261701992
SNORA2A,6.381913438,6.354116856,6.53916966,6.280306529,6.441888677,7.170475776
SNORA2B,7.484281896,7.590175215,7.6130421,7.728109913,7.730091511,8.127762156
SNORA9,8.144756479,8.097810092,8.122572812,8.069863936,8.458257133,9.094075761
SNORA11,6.810286823,6.691783184,6.836023107,6.344815553,6.645617048,7.0797208
SNORA12,8.583230493,8.072591938,8.452479475,6.749562798,8.164314284,9.744311263
SNORA14A,6.536396866,6.561489574,6.628762964,6.810286823,6.547456209,6.799262923
SNORA14B,6.445771379,6.550053896,6.917252542,6.597052017,6.467034636,7.026665544
SNORA15,6.108807877,6.107612838,6.22891458,6.064226621,6.032273723,6.670757187
SNORA18,7.685394466,7.351841438,7.48136687,7.383228946,7.171748536,7.942275624
SNORA20,6.580909744,6.497805988,6.610360268,6.597052017,6.53641907,7.240334633
SNORA22,7.856163063,7.366690517,7.689403899,6.955085082,7.341356661,8.982901884
SNORA24,7.443979419,7.521269404,7.72937301,6.626637077,7.017722944,8.023884933
SNORA29,7.195551342,6.862371499,6.525520575,6.470943279,7.171748536,7.144592545
SNORA30,6.017523953,6.033784481,6.197749982,6.078966267,6.145487923,6.359799489
SNORA31,8.09908844,8.115508104,8.432312158,7.563130772,8.173380819,8.919320882
SNORA34,10.73749543,9.955908265,10.04141566,9.087809416,10.14572201,11.75791111
SNORA36A,6.698803661,6.561489574,6.585767127,6.65615902,6.985898677,7.229416111
SNORA37,8.827131665,8.830399712,8.560269991,9.1183608,9.289048898,10.0799923
SNORA38,6.248076373,6.26202743,6.405347901,6.255028288,6.113459092,6.184577553
SNORA40,7.174490448,7.227712056,7.466970689,7.472493452,7.103774713,7.716202031
SNORA80E,8.532169378,8.321564088,8.048802038,7.923773063,8.582886541,9.369483589
SNORA44,6.090475095,6.186361595,6.311001937,5.948517069,5.969587637,6.635909611
SNORA45B,7.15742619,7.046648357,7.190353679,6.694392505,6.932197699,7.819179943
SNORA46,6.636945428,6.5043364,6.525520575,6.329699984,6.602534285,7.319265536
SNORA49,7.077921843,7.022898652,7.048050703,6.676490868,7.270241784,7.451793838
SNORA51,6.491795606,6.709260885,6.447661595,6.503246262,6.698565565,6.465029678
SNORA54,11.14828726,10.31413892,10.62663402,8.51200949,10.74656409,11.68722163
SNORA55,6.12561242,5.947649111,5.978244327,6.091805284,6.015422684,6.971929254
SNORA58,7.174490448,7.094560168,7.167052347,7.219465737,7.2841795,6.944983732
SNORA60,6.847701495,6.697990003,6.757508869,6.606389127,6.687370475,7.026665544
SNORA61,8.221114013,8.144042651,8.558324984,7.728109913,7.678398825,8.016883799
SNORA5B,6.23182432,6.090837995,6.259500888,6.255028288,6.232153355,6.324643203
SNORA5C,6.665305247,6.603551947,6.573874139,6.778161436,6.890802589,6.734506207
RPL32,10.01658842,10.08277156,9.674170799,10.09716397,10.06223023,10.8285077
SNORA35,6.179894579,6.162132032,6.164576255,6.035419353,6.015422684,6.119222454
SNORA36B,5.990354894,5.98821365,6.361605194,6.203354703,5.896738564,6.036675687
SNORA76C,8.874355625,7.867380149,8.124383452,8.221017315,8.631241974,10.4460649
SNORA80A,8.3909028,8.48384738,8.273232725,8.066223684,8.09441321,8.366325272
SCARNA3,8.95800366,8.629489275,8.508063504,8.597837021,8.825628871,9.309799481
SCARNA20,7.748830079,7.179674396,7.341801404,7.629039,7.814673916,9.078450067
SCARNA22,9.455296362,9.242430643,9.354930937,8.87215812,9.390038378,11.42312003
SCARNA4,6.341057838,6.329623109,6.296679997,6.203354703,6.113459092,6.670757187
SCARNA23,6.108807877,6.075455909,5.978244327,6.091805284,6.015422684,5.959157076
SCARNA8,6.483619786,6.615371934,6.72085477,6.556943686,6.363408641,6.342861747
